from_id,to_id,Spend,Quantity
CUST0000959210,PRD0902335,0.51,3
CUST0000292042,PRD0902443,0.64,4
CUST0000292042,PRD0903396,0.55,1
CUST0000292042,PRD0904721,0.38,1
CUST0000292042,PRD0904761,0.54,1
CUST0000571445,PRD0900629,1.44,1
CUST0000571445,PRD0901986,1.26,1
CUST0000571445,PRD0902248,3.45,1
CUST0000571445,PRD0903081,5.43,3
CUST0000571445,PRD0903274,1.24,1
CUST0000571445,PRD0903959,0.8,1
CUST0000571445,PRD0904121,0.71,1
CUST0000571445,PRD0904489,0.37,1
CUST0000571445,PRD0904580,1.34,1
CUST0000571445,PRD0904774,2.49,1
CUST0000571445,PRD0904848,0.9,1
CUST0000457031,PRD0902470,1.65,1
CUST0000648788,PRD0900456,0.88,1
CUST0000648788,PRD0900510,1.03,1
CUST0000078777,PRD0900660,2.95,1
CUST0000648788,PRD0900677,4.7,10
CUST0000648788,PRD0900742,0.3,1
CUST0000078777,PRD0900894,1.33,1
CUST0000693928,PRD0900933,1.39,1
CUST0000078777,PRD0901192,0.32,1
CUST0000078777,PRD0901222,0.51,1
CUST0000648788,PRD0901305,1.59,1
CUST0000648788,PRD0901533,2.58,6
CUST0000648788,PRD0901533,2.58,6
CUST0000693928,PRD0901822,8.19,3
CUST0000648788,PRD0901850,0.88,1
CUST0000078777,PRD0901887,0.86,1
CUST0000648788,PRD0902099,1.51,1
CUST0000648788,PRD0902221,1.56,2
CUST0000648788,PRD0902221,1.56,2
CUST0000648788,PRD0902268,0.26,1
CUST0000648788,PRD0902272,0.42,1
CUST0000693928,PRD0902566,0.32,1
CUST0000648788,PRD0902724,0.94,1
CUST0000078777,PRD0902799,2.46,1
CUST0000078777,PRD0902906,10.14,1
CUST0000078777,PRD0903052,0.45,1
CUST0000693928,PRD0903052,0.79,2
CUST0000078777,PRD0903241,0.47,1
CUST0000648788,PRD0903301,1.26,1
CUST0000648788,PRD0903513,0.87,1
CUST0000648788,PRD0903685,2.92,4
CUST0000648788,PRD0903761,0.87,1
CUST0000648788,PRD0903918,1.23,1
CUST0000648788,PRD0904044,0.56,1
CUST0000078777,PRD0904097,0.44,1
CUST0000078777,PRD0904223,0.64,1
CUST0000078777,PRD0904382,1.87,1
CUST0000078777,PRD0904393,1.79,1
CUST0000078777,PRD0904409,1.21,1
CUST0000078777,PRD0904553,0.88,1
CUST0000648788,PRD0904962,4.18,2
CUST0000648788,PRD0904962,4.18,2
CUST0000078777,PRD0904971,3.08,1
CUST0000648788,PRD0904976,1.49,1
CUST0000693928,PRD0902277,0.53,1
CUST0000648788,PRD0903105,1.04,1
CUST0000648788,PRD0903915,1.26,1
CUST0000648788,PRD0903056,2.14,1
CUST0000602024,PRD0900283,1.65,1
CUST0000775212,PRD0900775,0.13,1
CUST0000602024,PRD0901050,1.28,1
CUST0000559052,PRD0901421,1.83,1
CUST0000602024,PRD0901638,3.09,3
CUST0000559052,PRD0901918,0.33,1
CUST0000602024,PRD0902058,0.69,3
CUST0000602024,PRD0903740,0.14,1
CUST0000602024,PRD0904358,1.54,1
CUST0000559052,PRD0904358,1.54,1
CUST0000414915,PRD0900830,0.97,1
CUST0000414915,PRD0901098,0.84,1
CUST0000414915,PRD0901684,1.37,1
CUST0000414915,PRD0901789,2.91,3
CUST0000414915,PRD0901887,0.86,1
CUST0000414915,PRD0902077,0.28,1
CUST0000414915,PRD0902728,0.4,1
CUST0000414915,PRD0903234,1.4,1
CUST0000414915,PRD0903269,3.64,4
CUST0000414915,PRD0903460,2.1,3
CUST0000414915,PRD0903542,1.71,3
CUST0000414915,PRD0903870,2.48,1
CUST0000414915,PRD0904250,2.49,1
CUST0000967041,PRD0900239,2.28,1
CUST0000456145,PRD0900341,0.48,3
CUST0000967041,PRD0901621,6.71,1
CUST0000456145,PRD0901627,0.64,1
CUST0000456145,PRD0902728,0.4,1
CUST0000456145,PRD0903052,0.35,1
CUST0000180588,PRD0903269,3.64,4
CUST0000456145,PRD0903971,1.52,1
CUST0000689800,PRD0900121,0.98,1
CUST0000689800,PRD0900434,1.74,1
CUST0000689800,PRD0900817,1.62,1
CUST0000689800,PRD0901813,0.91,1
CUST0000689800,PRD0901837,0.37,1
CUST0000689800,PRD0902465,1.75,1
CUST0000689800,PRD0902572,0.28,1
CUST0000689800,PRD0902880,0.26,1
CUST0000689800,PRD0903806,2.78,2
CUST0000689800,PRD0903806,2.78,2
CUST0000689800,PRD0904963,0.81,1
CUST0000468282,PRD0900013,1.25,1
CUST0000458006,PRD0900121,0.98,1
CUST0000458006,PRD0900742,0.3,1
CUST0000061472,PRD0900810,1.27,1
CUST0000458006,PRD0901064,0.72,3
CUST0000061472,PRD0901228,0.72,1
CUST0000061472,PRD0901244,1.63,1
CUST0000088575,PRD0901347,8.97,3
CUST0000057033,PRD0901353,0.62,1
CUST0000088575,PRD0901439,7.59,3
CUST0000971672,PRD0901866,2.51,1
CUST0000061472,PRD0901887,0.86,1
CUST0000468282,PRD0902238,1.99,1
CUST0000061472,PRD0902314,0.33,1
CUST0000968222,PRD0902446,14.06,1
CUST0000061472,PRD0902692,1.35,1
CUST0000088575,PRD0902708,1.06,2
CUST0000968222,PRD0902801,26.16,6
CUST0000088575,PRD0902970,0.79,1
CUST0000460983,PRD0903032,6.839999999999999,6
CUST0000057033,PRD0903052,0.3,1
CUST0000968222,PRD0903130,0.41,1
CUST0000057033,PRD0903201,0.41,1
CUST0000088575,PRD0903620,0.47,1
CUST0000061472,PRD0903685,2.19,3
CUST0000458006,PRD0904212,1.14,6
CUST0000460983,PRD0904212,0.19,1
CUST0000061472,PRD0904317,0.74,1
CUST0000458006,PRD0904471,0.31,1
CUST0000971672,PRD0904733,1.17,1
CUST0000088575,PRD0904976,2.98,2
CUST0000460983,PRD0904497,0.03,3
CUST0000638436,PRD0900121,1.96,2
CUST0000334297,PRD0900167,0.51,3
CUST0000638436,PRD0900173,0.98,2
CUST0000009537,PRD0900239,1.2,1
CUST0000334297,PRD0900353,0.84,3
CUST0000334297,PRD0900473,0.52,1
CUST0000824453,PRD0900573,0.73,1
CUST0000638436,PRD0900765,1.88,1
CUST0000638436,PRD0900830,0.97,1
CUST0000334297,PRD0900868,1.41,1
CUST0000638436,PRD0900922,11.49,1
CUST0000931984,PRD0900978,1.31,1
CUST0000009537,PRD0901608,0.27,1
CUST0000824453,PRD0901712,1.39,1
CUST0000310512,PRD0901822,2.73,1
CUST0000009537,PRD0901848,0.5,1
CUST0000824453,PRD0901887,0.86,1
CUST0000638436,PRD0902133,0.34,1
CUST0000334297,PRD0902198,0.53,1
CUST0000334297,PRD0902224,3.63,3
CUST0000334297,PRD0902265,0.85,1
CUST0000310512,PRD0902307,0.21,1
CUST0000797755,PRD0902308,0.35,1
CUST0000009537,PRD0902423,1.87,1
CUST0000334297,PRD0902453,0.84,3
CUST0000638436,PRD0902540,0.18,1
CUST0000931984,PRD0902695,1.82,1
CUST0000638436,PRD0902706,0.4,1
CUST0000310512,PRD0902738,2.9,1
CUST0000009537,PRD0902840,4.32,3
CUST0000638436,PRD0902898,4.68,3
CUST0000931984,PRD0902929,1.59,1
CUST0000931984,PRD0902958,0.8,1
CUST0000310512,PRD0903052,0.84,1
CUST0000638436,PRD0903052,0.85,1
CUST0000931984,PRD0903052,1.26,1
CUST0000009537,PRD0903074,1.01,1
CUST0000334297,PRD0903074,1.01,1
CUST0000797755,PRD0903096,0.34,1
CUST0000334297,PRD0903229,0.84,1
CUST0000310512,PRD0903409,0.64,1
CUST0000638436,PRD0903465,1.53,1
CUST0000931984,PRD0903650,0.61,1
CUST0000638436,PRD0903655,1.22,1
CUST0000310512,PRD0903662,2.58,1
CUST0000009537,PRD0903706,3.78,3
CUST0000334297,PRD0903810,2.23,1
CUST0000310512,PRD0903890,10.11,3
CUST0000009537,PRD0903952,5.96,4
CUST0000824453,PRD0904120,1.59,1
CUST0000638436,PRD0904152,3.38,2
CUST0000009537,PRD0904179,0.93,1
CUST0000931984,PRD0904211,1.42,1
CUST0000009537,PRD0904380,0.96,1
CUST0000638436,PRD0904695,3.28,4
CUST0000638436,PRD0904979,0.31,1
CUST0000638436,PRD0904985,2.28,1
CUST0000638436,PRD0903500,3.33,1
CUST0000234190,PRD0900009,1.38,1
CUST0000234190,PRD0900037,1.33,1
CUST0000567295,PRD0900121,0.98,1
CUST0000234190,PRD0900173,1.39,1
CUST0000234190,PRD0900208,0.94,1
CUST0000321850,PRD0900208,0.94,1
CUST0000234190,PRD0900302,1.5,2
CUST0000234190,PRD0900302,1.5,2
CUST0000567295,PRD0900302,2.0700000000000003,2
CUST0000234190,PRD0900346,0.7,1
CUST0000234190,PRD0900531,4.11,2
CUST0000234190,PRD0900531,4.11,2
CUST0000234190,PRD0900592,0.64,1
CUST0000234190,PRD0900615,5.01,3
CUST0000321850,PRD0900815,0.42,1
CUST0000567295,PRD0900830,0.97,1
CUST0000234190,PRD0900948,1.45,1
CUST0000321850,PRD0901079,10.62,3
CUST0000234190,PRD0901223,0.48,3
CUST0000234190,PRD0901265,1.84,1
CUST0000234190,PRD0901402,0.47,1
CUST0000234190,PRD0901646,0.64,1
CUST0000234190,PRD0901821,0.35,1
CUST0000234190,PRD0901880,3.66,3
CUST0000234190,PRD0902044,0.74,1
CUST0000234190,PRD0902053,0.76,1
CUST0000567295,PRD0902063,1.21,1
CUST0000234190,PRD0902075,3.01,1
CUST0000234190,PRD0902132,2.28,4
CUST0000234190,PRD0902157,5.11,1
CUST0000234190,PRD0902587,1.58,1
CUST0000234190,PRD0902702,1.83,3
CUST0000321850,PRD0902882,2.51,1
CUST0000567295,PRD0903059,1.16,1
CUST0000234190,PRD0903341,0.47,1
CUST0000234190,PRD0903530,2.91,1
CUST0000234190,PRD0903575,1.41,3
CUST0000234190,PRD0903644,1.64,1
CUST0000234190,PRD0903677,1.87,1
CUST0000234190,PRD0903685,2.19,3
CUST0000321850,PRD0903722,3.83,1
CUST0000234190,PRD0903774,2.14,1
CUST0000234190,PRD0903801,1.03,1
CUST0000321850,PRD0903923,1.46,1
CUST0000321850,PRD0904044,0.56,1
CUST0000234190,PRD0904051,0.95,1
CUST0000234190,PRD0904365,1.1,1
CUST0000321850,PRD0904484,1.83,1
CUST0000234190,PRD0904488,5.6,4
CUST0000234190,PRD0904488,5.6,4
CUST0000567295,PRD0904500,5.28,3
CUST0000234190,PRD0904519,0.63,1
CUST0000234190,PRD0904774,2.49,1
CUST0000234190,PRD0904932,1.77,1
CUST0000234190,PRD0904976,1.49,1
CUST0000567295,PRD0904976,2.98,2
CUST0000321850,PRD0903427,3.7,1
CUST0000234190,PRD0901348,2.06,1
CUST0000234190,PRD0903882,1.76,1
CUST0000758911,PRD0903485,2.0,1
CUST0000149614,PRD0904358,3.08,2
CUST0000864337,PRD0900066,0.78,1
CUST0000282130,PRD0900087,0.57,1
CUST0000864337,PRD0900093,1.28,1
CUST0000061263,PRD0900121,0.98,1
CUST0000282130,PRD0900121,1.96,2
CUST0000282130,PRD0900121,1.96,2
CUST0000793074,PRD0900121,4.9,5
CUST0000793074,PRD0900121,4.9,5
CUST0000864337,PRD0900166,1.16,1
CUST0000864337,PRD0900212,0.8,1
CUST0000282130,PRD0900213,0.95,1
CUST0000864337,PRD0900302,1.31,1
CUST0000864337,PRD0900514,1.05,1
CUST0000282130,PRD0900631,0.87,3
CUST0000864337,PRD0900733,0.74,1
CUST0000864337,PRD0900810,1.27,1
CUST0000282130,PRD0900830,0.97,1
CUST0000864337,PRD0900841,0.01,1
CUST0000793074,PRD0900968,0.92,1
CUST0000282130,PRD0901126,0.76,1
CUST0000793074,PRD0901437,1.08,1
CUST0000793074,PRD0901527,0.15,1
CUST0000793074,PRD0901538,3.1,1
CUST0000793074,PRD0901599,2.34,2
CUST0000793074,PRD0901599,2.34,2
CUST0000793074,PRD0901715,46.82,2
CUST0000282130,PRD0901736,2.26,1
CUST0000282130,PRD0902077,0.28,1
CUST0000864337,PRD0902242,0.83,1
CUST0000793074,PRD0902265,0.85,1
CUST0000282130,PRD0902272,0.42,1
CUST0000864337,PRD0902339,1.96,1
CUST0000864337,PRD0902462,2.46,3
CUST0000793074,PRD0902466,0.48,1
CUST0000864337,PRD0902504,3.09,1
CUST0000061263,PRD0902527,1.23,1
CUST0000864337,PRD0902540,0.78,1
CUST0000282130,PRD0902604,3.57,3
CUST0000793074,PRD0902738,2.9,1
CUST0000282130,PRD0902920,0.79,1
CUST0000864337,PRD0902929,1.59,1
CUST0000282130,PRD0903201,0.41,1
CUST0000793074,PRD0903269,0.91,1
CUST0000061263,PRD0903514,0.61,1
CUST0000864337,PRD0903516,1.42,1
CUST0000864337,PRD0903587,1.46,1
CUST0000282130,PRD0903730,0.76,1
CUST0000061263,PRD0903825,0.66,1
CUST0000282130,PRD0903893,0.58,1
CUST0000864337,PRD0903938,2.52,3
CUST0000282130,PRD0904044,0.56,1
CUST0000864337,PRD0904250,2.49,1
CUST0000282130,PRD0904252,0.59,1
CUST0000282130,PRD0904278,1.12,1
CUST0000793074,PRD0904358,1.54,1
CUST0000282130,PRD0904409,1.21,1
CUST0000061263,PRD0904516,1.28,1
CUST0000793074,PRD0904725,0.29,1
CUST0000864337,PRD0904734,1.01,1
CUST0000793074,PRD0904755,1.84,1
CUST0000864337,PRD0904819,2.55,3
CUST0000793074,PRD0903092,1.83,3
CUST0000793074,PRD0901336,1.09,1
CUST0000793074,PRD0901494,0.98,1
CUST0000793074,PRD0902626,0.86,1
CUST0000697528,PRD0900733,0.74,1
CUST0000487479,PRD0900963,0.86,1
CUST0000697528,PRD0901012,8.31,3
CUST0000487479,PRD0901819,3.28,8
CUST0000697528,PRD0902518,2.49,3
CUST0000697528,PRD0903184,1.29,1
CUST0000697528,PRD0903550,1.12,1
CUST0000697528,PRD0904635,0.43,1
CUST0000624170,PRD0900009,1.38,1
CUST0000713877,PRD0900011,1.05,1
CUST0000641510,PRD0900196,1.92,3
CUST0000284103,PRD0900202,1.37,1
CUST0000284103,PRD0900218,0.61,1
CUST0000624170,PRD0900254,2.55,3
CUST0000284103,PRD0900450,1.61,1
CUST0000713877,PRD0900573,0.73,1
CUST0000713877,PRD0900684,0.28,1
CUST0000284103,PRD0900876,1.43,1
CUST0000284103,PRD0901062,2.86,1
CUST0000624170,PRD0901092,2.61,1
CUST0000699367,PRD0901135,1.03,1
CUST0000284103,PRD0901228,0.72,1
CUST0000624170,PRD0901255,7.9,1
CUST0000641510,PRD0901265,2.41,1
CUST0000624170,PRD0901441,2.31,1
CUST0000284103,PRD0901472,0.8,1
CUST0000624170,PRD0901475,2.64,3
CUST0000624170,PRD0901644,1.95,1
CUST0000713877,PRD0901712,1.39,1
CUST0000624170,PRD0901791,4.56,3
CUST0000713877,PRD0901810,1.52,1
CUST0000624170,PRD0901851,1.26,1
CUST0000699367,PRD0901887,1.72,2
CUST0000699367,PRD0901887,1.72,2
CUST0000713877,PRD0901938,0.52,1
CUST0000641510,PRD0901961,0.38,1
CUST0000699367,PRD0901967,1.69,1
CUST0000713877,PRD0902000,0.77,1
CUST0000699367,PRD0902029,1.0,1
CUST0000624170,PRD0902064,3.34,1
CUST0000284103,PRD0902210,0.96,1
CUST0000641510,PRD0902218,2.38,7
CUST0000624170,PRD0902458,5.53,1
CUST0000284103,PRD0902478,3.11,1
CUST0000713877,PRD0902540,0.32,1
CUST0000624170,PRD0902672,4.89,3
CUST0000624170,PRD0902703,8.64,3
CUST0000699367,PRD0902758,0.73,1
CUST0000624170,PRD0902838,3.02,1
CUST0000624170,PRD0902852,2.52,6
CUST0000624170,PRD0903081,1.81,1
CUST0000779812,PRD0903327,1.95,3
CUST0000713877,PRD0903366,1.62,1
CUST0000624170,PRD0903560,1.41,1
CUST0000624170,PRD0903566,3.88,4
CUST0000699367,PRD0903588,0.67,1
CUST0000624170,PRD0903677,9.35,5
CUST0000713877,PRD0903733,0.5,1
CUST0000699367,PRD0903768,0.72,1
CUST0000699367,PRD0903773,1.59,3
CUST0000624170,PRD0903782,3.92,1
CUST0000713877,PRD0903939,1.56,2
CUST0000713877,PRD0903939,1.56,2
CUST0000624170,PRD0903945,2.85,3
CUST0000624170,PRD0903980,3.0,3
CUST0000699367,PRD0904044,0.56,1
CUST0000713877,PRD0904044,0.56,1
CUST0000624170,PRD0904114,2.25,1
CUST0000624170,PRD0904237,3.09,1
CUST0000284103,PRD0904271,3.07,1
CUST0000624170,PRD0904358,1.54,1
CUST0000699367,PRD0904358,1.54,1
CUST0000713877,PRD0904358,6.16,4
CUST0000713877,PRD0904358,6.16,4
CUST0000284103,PRD0904360,1.75,1
CUST0000624170,PRD0904393,1.79,1
CUST0000641510,PRD0904441,1.2,3
CUST0000624170,PRD0904635,0.43,1
CUST0000284103,PRD0904686,1.5,1
CUST0000284103,PRD0904701,1.77,1
CUST0000713877,PRD0904702,2.19,3
CUST0000641510,PRD0904745,0.96,1
CUST0000284103,PRD0904762,1.85,1
CUST0000624170,PRD0904789,1.69,1
CUST0000624170,PRD0904832,0.87,1
CUST0000624170,PRD0904842,1.77,1
CUST0000284103,PRD0904962,2.09,1
CUST0000624170,PRD0904962,2.09,1
CUST0000641510,PRD0904965,0.71,1
CUST0000699367,PRD0903892,2.47,1
CUST0000379903,PRD0902376,1.48,1
CUST0000318461,PRD0900021,5.92,4
CUST0000318461,PRD0900021,5.92,4
CUST0000455947,PRD0900056,0.81,1
CUST0000309773,PRD0900058,1.79,1
CUST0000087833,PRD0900058,1.82,1
CUST0000455947,PRD0900066,0.75,1
CUST0000980418,PRD0900121,1.96,2
CUST0000980418,PRD0900121,1.96,2
CUST0000455947,PRD0900147,0.67,1
CUST0000455947,PRD0900159,1.83,1
CUST0000411364,PRD0900173,1.86,1
CUST0000744925,PRD0900204,1.81,1
CUST0000561300,PRD0900233,0.82,1
CUST0000309773,PRD0900302,1.22,1
CUST0000980418,PRD0900308,7.68,3
CUST0000980418,PRD0900415,0.7,1
CUST0000309773,PRD0900466,0.7,1
CUST0000744925,PRD0900477,3.17,1
CUST0000455947,PRD0900531,8.13,2
CUST0000455947,PRD0900531,8.13,2
CUST0000087833,PRD0900588,0.34,1
CUST0000411364,PRD0900595,1.41,3
CUST0000744925,PRD0900602,0.88,4
CUST0000744925,PRD0900614,5.45,5
CUST0000091896,PRD0900637,0.42,1
CUST0000087833,PRD0900652,6.93,3
CUST0000318461,PRD0900684,0.28,1
CUST0000411364,PRD0900710,0.43,1
CUST0000309773,PRD0900775,0.91,7
CUST0000455947,PRD0900810,3.81,3
CUST0000087833,PRD0900867,1.19,1
CUST0000091896,PRD0900898,3.38,1
CUST0000318461,PRD0900945,0.9,1
CUST0000744925,PRD0900945,0.9,1
CUST0000091896,PRD0900947,1.19,1
CUST0000980418,PRD0900947,3.57,3
CUST0000309773,PRD0900964,0.59,1
CUST0000455947,PRD0900969,1.4,1
CUST0000455947,PRD0901003,4.85,5
CUST0000318461,PRD0901007,1.49,1
CUST0000318461,PRD0901100,0.81,1
CUST0000087833,PRD0901124,0.66,1
CUST0000091896,PRD0901135,1.03,1
CUST0000087833,PRD0901160,4.56,1
CUST0000455947,PRD0901213,17.82,3
CUST0000744925,PRD0901223,0.64,4
CUST0000309773,PRD0901244,2.98,2
CUST0000309773,PRD0901244,2.98,2
CUST0000091896,PRD0901265,4.34,3
CUST0000091896,PRD0901265,4.34,3
CUST0000091896,PRD0901265,4.34,3
CUST0000309773,PRD0901265,1.18,1
CUST0000309773,PRD0901294,1.73,1
CUST0000980418,PRD0901304,1.01,1
CUST0000411364,PRD0901323,2.02,1
CUST0000455947,PRD0901334,0.67,1
CUST0000087833,PRD0901335,9.77,1
CUST0000091896,PRD0901371,0.68,1
CUST0000579835,PRD0901383,0.4,1
CUST0000455947,PRD0901422,1.17,3
CUST0000087833,PRD0901468,1.82,1
CUST0000091896,PRD0901474,1.18,1
CUST0000579835,PRD0901501,1.09,1
CUST0000455947,PRD0901539,2.95,1
CUST0000744925,PRD0901545,1.97,1
CUST0000091896,PRD0901575,13.29,3
CUST0000455947,PRD0901579,0.24,1
CUST0000087833,PRD0901619,2.25,1
CUST0000318461,PRD0901652,3.6,1
CUST0000309773,PRD0901736,2.26,1
CUST0000411364,PRD0901759,0.85,1
CUST0000309773,PRD0901791,1.52,1
CUST0000309773,PRD0901871,2.03,1
CUST0000411364,PRD0901896,5.64,3
CUST0000980418,PRD0901923,9.27,1
CUST0000579835,PRD0901945,1.22,1
CUST0000579835,PRD0902029,1.0,1
CUST0000309773,PRD0902099,1.51,1
CUST0000411364,PRD0902233,0.7,1
CUST0000455947,PRD0902236,8.94,3
CUST0000309773,PRD0902242,0.83,1
CUST0000455947,PRD0902347,0.91,1
CUST0000455947,PRD0902350,1.54,1
CUST0000087833,PRD0902400,1.17,1
CUST0000091896,PRD0902479,1.03,1
CUST0000411364,PRD0902479,1.03,1
CUST0000561300,PRD0902479,1.03,1
CUST0000455947,PRD0902490,1.05,3
CUST0000980418,PRD0902503,8.59,1
CUST0000411364,PRD0902505,1.95,1
CUST0000455947,PRD0902518,2.49,3
CUST0000087833,PRD0902560,0.9,1
CUST0000561300,PRD0902569,1.22,1
CUST0000561300,PRD0902572,0.28,1
CUST0000091896,PRD0902725,1.56,1
CUST0000455947,PRD0902751,3.26,1
CUST0000309773,PRD0902754,10.59,3
CUST0000087833,PRD0902799,2.46,1
CUST0000318461,PRD0902804,0.57,1
CUST0000309773,PRD0902813,1.56,1
CUST0000455947,PRD0902852,0.42,1
CUST0000455947,PRD0902876,0.39,1
CUST0000455947,PRD0902898,4.68,3
CUST0000455947,PRD0902909,3.21,1
CUST0000091896,PRD0902913,1.1,2
CUST0000091896,PRD0902913,1.1,2
CUST0000411364,PRD0902929,1.59,1
CUST0000455947,PRD0902929,1.59,1
CUST0000309773,PRD0902944,2.03,1
CUST0000091896,PRD0903032,1.14,1
CUST0000091896,PRD0903052,1.33,2
CUST0000091896,PRD0903052,1.33,2
CUST0000318461,PRD0903052,0.54,1
CUST0000744925,PRD0903052,1.18,1
CUST0000980418,PRD0903052,0.72,1
CUST0000455947,PRD0903215,0.44,1
CUST0000411364,PRD0903269,0.91,1
CUST0000309773,PRD0903303,3.79,1
CUST0000980418,PRD0903340,2.76,4
CUST0000455947,PRD0903374,0.93,1
CUST0000091896,PRD0903395,1.14,1
CUST0000455947,PRD0903395,1.14,1
CUST0000091896,PRD0903424,0.94,1
CUST0000091896,PRD0903497,1.28,1
CUST0000309773,PRD0903513,0.87,1
CUST0000455947,PRD0903516,1.42,1
CUST0000455947,PRD0903587,2.92,2
CUST0000455947,PRD0903587,2.92,2
CUST0000309773,PRD0903693,0.29,1
CUST0000091896,PRD0903717,0.57,1
CUST0000561300,PRD0903788,0.75,1
CUST0000980418,PRD0903788,1.5,2
CUST0000980418,PRD0903788,1.5,2
CUST0000455947,PRD0903833,14.97,3
CUST0000087833,PRD0903833,4.99,1
CUST0000455947,PRD0903927,1.61,1
CUST0000455947,PRD0903938,2.52,3
CUST0000091896,PRD0903964,0.57,1
CUST0000309773,PRD0904007,6.1,2
CUST0000309773,PRD0904007,6.1,2
CUST0000318461,PRD0904037,4.35,1
CUST0000091896,PRD0904044,0.56,1
CUST0000411364,PRD0904057,0.31,1
CUST0000455947,PRD0904245,1.16,1
CUST0000579835,PRD0904257,1.29,1
CUST0000091896,PRD0904358,1.54,1
CUST0000561300,PRD0904358,1.54,1
CUST0000579835,PRD0904358,4.62,3
CUST0000980418,PRD0904393,1.79,1
CUST0000087833,PRD0904407,5.1,3
CUST0000091896,PRD0904604,0.34,1
CUST0000455947,PRD0904657,0.83,1
CUST0000455947,PRD0904696,5.04,3
CUST0000087833,PRD0904759,3.81,3
CUST0000087833,PRD0904774,2.49,1
CUST0000091896,PRD0904789,1.69,1
CUST0000087833,PRD0904795,1.33,1
CUST0000980418,PRD0904819,0.85,1
CUST0000455947,PRD0904887,1.02,1
CUST0000309773,PRD0904890,0.71,1
CUST0000091896,PRD0904896,0.49,1
CUST0000980418,PRD0904911,2.2,1
CUST0000455947,PRD0904962,2.09,1
CUST0000455947,PRD0902681,1.07,1
CUST0000087833,PRD0901804,0.82,1
CUST0000455947,PRD0903668,2.11,1
CUST0000087833,PRD0903668,2.11,1
CUST0000309773,PRD0903913,1.02,1
CUST0000980418,PRD0902615,3.65,1
CUST0000091896,PRD0904946,1.21,1
CUST0000309104,PRD0900859,0.71,1
CUST0000309104,PRD0901740,4.18,2
CUST0000309104,PRD0902222,1.74,1
CUST0000309104,PRD0902636,1.51,1
CUST0000309104,PRD0902882,2.51,1
CUST0000309104,PRD0902929,1.59,1
CUST0000782062,PRD0903883,0.69,3
CUST0000309104,PRD0904269,0.33,1
CUST0000309104,PRD0904302,1.84,1
CUST0000713486,PRD0900535,0.52,1
CUST0000713486,PRD0900830,0.97,1
CUST0000065671,PRD0900895,1.13,1
CUST0000065671,PRD0901228,0.72,1
CUST0000065671,PRD0901537,0.86,1
CUST0000713486,PRD0901887,0.86,1
CUST0000713486,PRD0901967,1.69,1
CUST0000065671,PRD0902347,0.91,1
CUST0000065671,PRD0902691,0.64,1
CUST0000713486,PRD0903090,0.32,1
CUST0000713486,PRD0903388,0.49,1
CUST0000713486,PRD0903774,2.14,1
CUST0000065671,PRD0903782,3.92,1
CUST0000918102,PRD0900034,0.84,1
CUST0000057088,PRD0900254,1.7,2
CUST0000057088,PRD0900254,1.7,2
CUST0000918102,PRD0900302,0.64,1
CUST0000057088,PRD0900357,24.5,7
CUST0000057088,PRD0900357,24.5,7
CUST0000057088,PRD0900357,24.5,7
CUST0000374165,PRD0900749,0.92,1
CUST0000918102,PRD0901228,0.72,1
CUST0000487479,PRD0901481,0.68,1
CUST0000918102,PRD0901585,0.13,1
CUST0000057088,PRD0901945,1.22,1
CUST0000057088,PRD0901983,3.21,1
CUST0000057088,PRD0902112,13.21,1
CUST0000057088,PRD0902171,1.52,1
CUST0000057088,PRD0902701,0.58,1
CUST0000374165,PRD0902817,4.08,1
CUST0000057088,PRD0902889,0.61,1
CUST0000057088,PRD0903095,0.47,1
CUST0000918102,PRD0903102,0.67,1
CUST0000057088,PRD0903204,0.24,1
CUST0000918102,PRD0903301,1.26,1
CUST0000487479,PRD0903542,0.57,1
CUST0000057088,PRD0903988,2.1,1
CUST0000918102,PRD0903991,0.17,1
CUST0000918102,PRD0904044,0.56,1
CUST0000057088,PRD0904358,1.54,1
CUST0000918102,PRD0904358,3.08,2
CUST0000918102,PRD0904358,3.08,2
CUST0000057088,PRD0904409,1.21,1
CUST0000057088,PRD0904806,2.13,1
CUST0000057088,PRD0903812,0.33,1
CUST0000905609,PRD0900987,0.6,1
CUST0000905609,PRD0902702,0.61,1
CUST0000905609,PRD0903588,0.67,1
CUST0000763030,PRD0900152,3.42,3
CUST0000763030,PRD0900302,0.29,1
CUST0000763030,PRD0900531,0.84,1
CUST0000763030,PRD0901228,2.16,3
CUST0000763030,PRD0901265,3.29,1
CUST0000763030,PRD0902043,5.13,3
CUST0000763030,PRD0902402,1.08,6
CUST0000763030,PRD0902640,3.81,3
CUST0000763030,PRD0903052,0.43,1
CUST0000763030,PRD0903085,4.8,4
CUST0000763030,PRD0903867,5.79,3
CUST0000763030,PRD0904387,1.2,1
CUST0000763030,PRD0904494,1.62,3
CUST0000763030,PRD0904976,5.96,4
CUST0000763030,PRD0902679,1.32,1
CUST0000324222,PRD0900968,0.92,1
CUST0000324222,PRD0901627,0.64,1
CUST0000324222,PRD0902599,1.6,1
CUST0000324222,PRD0903052,0.41,1
CUST0000324222,PRD0903373,0.29,1
CUST0000324222,PRD0904497,0.01,1
CUST0000224145,PRD0900017,1.99,1
CUST0000224145,PRD0900071,3.24,1
CUST0000224145,PRD0900121,0.98,1
CUST0000224145,PRD0900631,0.29,1
